MaxNumMob,MinGroup,MaxGroup,MinuteGen,Leader,Follower,RouteType,Formation,Angle,StartPos/0,StartPos/1,StartRange,StartWait,StartAction,DestPos/0,DestPos/1,DestRange,DestWait,DestAction
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2251,1962,7,4,0,2242,1972,7,7,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2254,1952,8,7,0,2250,1942,11,8,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2163,2007,11,4,0,2152,2000,10,6,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2178,2030,11,8,0,2174,2037,12,6,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2261,2087,11,5,0,2271,2090,9,6,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2240,2081,6,5,0,2239,2075,10,4,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2217,2065,7,7,0,2215,2059,11,7,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2265,2065,6,6,0,2272,2062,7,7,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2247,2050,9,4,0,2239,2048,10,7,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2248,2069,7,8,0,2239,2068,8,4,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2261,2076,10,8,0,2266,2067,10,7,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2280,2048,9,4,0,2290,2050,6,4,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2293,2087,6,6,0,2291,2093,6,8,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2279,2062,12,8,0,2291,2056,9,6,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2193,2080,9,4,0,2204,2077,7,4,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2193,2068,8,4,0,2185,2075,12,5,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2211,2092,6,4,0,2203,2104,6,5,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2130,2100,11,4,0,2139,2096,6,5,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2140,2089,10,6,0,2129,2094,9,8,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2150,2077,7,7,0,2145,2076,10,5,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2159,2090,10,6,0,2155,2088,6,4,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2121,2090,8,6,0,2120,2102,8,5,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2189,2094,7,8,0,2183,2102,7,6,0
1,1,1,1,Guru_do_Planalto,Guru_do_Planalto,0,0,0,2173,2058,12,4,0,2173,2065,7,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2280,2038,6,7,0,2289,2043,7,7,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2206,2025,12,5,0,2208,2021,6,7,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2227,2032,10,7,0,2221,2039,7,7,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2284,2011,12,6,0,2273,2005,8,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2291,2023,10,7,0,2300,2013,10,4,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2283,2017,8,6,0,2293,2025,6,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2199,2003,10,6,0,2211,2009,7,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2203,2007,9,4,0,2204,2005,9,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2260,2018,7,7,0,2265,2025,7,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2268,1992,6,4,0,2266,1993,7,5,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2282,2027,7,6,0,2291,2028,6,4,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2218,2010,12,4,0,2229,2002,7,5,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2232,2024,11,4,0,2222,2025,7,7,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2245,2013,10,5,0,2233,2019,11,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2249,1981,10,7,0,2251,1986,11,5,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2240,1990,8,8,0,2231,1994,8,7,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2238,1972,11,8,0,2227,1981,8,5,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2247,1944,7,5,0,2245,1935,9,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2156,2019,11,8,0,2164,2008,11,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2191,2038,12,7,0,2181,2037,12,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2156,2028,9,5,0,2153,2034,9,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2169,2025,12,6,0,2173,2019,10,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2170,2040,9,7,0,2161,2044,9,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2225,2075,9,6,0,2214,2085,6,4,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2237,2062,6,4,0,2241,2074,10,4,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2251,2079,10,7,0,2258,2070,11,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2201,2075,6,8,0,2206,2066,9,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2179,2050,10,6,0,2183,2052,9,5,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2228,2050,7,5,0,2231,2054,8,4,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2257,2063,11,6,0,2260,2056,9,7,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2245,2052,9,7,0,2252,2059,12,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2289,2085,12,7,0,2283,2086,9,7,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2280,2071,6,7,0,2284,2080,7,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2208,2056,9,6,0,2203,2058,12,4,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2196,2098,7,8,0,2186,2105,6,6,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2179,2069,9,6,0,2188,2072,9,8,0
1,1,1,1,Toglo_do_Planalto,Toglo_do_Planalto,0,0,0,2160,2075,7,6,0,2155,2078,11,7,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2258,1928,7,4,0,2263,1924,12,6,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2224,1926,6,5,0,2228,1933,10,7,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2244,1920,9,5,0,2255,1922,11,7,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2234,1908,6,6,0,2237,1900,11,4,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2239,1896,8,7,0,2238,1884,11,8,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2221,1904,6,6,0,2225,1899,10,7,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2224,1884,10,5,0,2221,1877,9,8,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2193,1859,10,7,0,2187,1848,9,8,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2139,1875,11,4,0,2149,1883,9,6,0
1,1,1,1,Patrulheiro_Chepa_Mavek,Patrulheiro_Chepa_Mavek,0,0,0,2128,1833,12,8,0,2126,1829,8,8,0
1,1,1,1,Caçador_Chepa_Mavek,Caçador_Chepa_Mavek,0,0,0,2210,1877,12,6,0,2214,1879,10,5,0
1,1,1,1,Caçador_Chepa_Mavek,Caçador_Chepa_Mavek,0,0,0,2225,1882,11,4,0,2228,1890,10,5,0
1,1,1,1,Caçador_Chepa_Mavek,Caçador_Chepa_Mavek,0,0,0,2183,1857,6,4,0,2182,1861,11,8,0
1,1,1,1,Caçador_Chepa_Mavek,Caçador_Chepa_Mavek,0,0,0,2155,1870,7,6,0,2159,1875,8,6,0
1,1,1,1,Caçador_Chepa_Mavek,Caçador_Chepa_Mavek,0,0,0,2136,1862,11,6,0,2130,1867,10,5,0
1,1,1,1,Caçador_Chepa_Mavek,Caçador_Chepa_Mavek,0,0,0,2129,1846,7,5,0,2120,1855,12,4,0
1,1,1,1,Caçador_Chepa_Mavek,Caçador_Chepa_Mavek,0,0,0,2094,1855,11,7,0,2088,1847,11,7,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2209,1886,6,4,0,2202,1884,12,8,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2194,1880,12,7,0,2201,1868,9,7,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2184,1871,9,8,0,2194,1879,8,8,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2202,1865,11,7,0,2193,1860,8,6,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2167,1863,6,7,0,2171,1854,11,4,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2145,1851,7,4,0,2154,1842,10,7,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2113,1857,12,8,0,2104,1853,12,7,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2109,1853,11,7,0,2118,1842,8,7,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2099,1872,11,6,0,2106,1876,9,7,0
1,1,1,1,Mago_Chepa_Mavek,Mago_Chepa_Mavek,0,0,0,2108,1877,11,5,0,2119,1871,10,8,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2364,2011,6,5,0,2355,2000,11,4,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2329,2016,12,4,0,2335,2024,8,6,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2368,2047,11,8,0,2375,2058,11,7,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2411,2022,6,4,0,2407,2028,7,5,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2420,2040,7,7,0,2410,2034,11,4,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2408,2076,10,5,0,2420,2068,9,6,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2448,2058,6,4,0,2445,2064,11,5,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2409,2100,7,8,0,2399,2092,8,8,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2424,2077,7,5,0,2420,2080,10,4,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2389,2049,6,5,0,2390,2054,8,4,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2411,2059,8,7,0,2404,2068,10,6,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2353,2086,8,6,0,2364,2085,10,5,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2357,2101,10,6,0,2367,2096,10,8,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2330,2048,8,6,0,2335,2036,6,8,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2338,2075,7,6,0,2336,2075,11,6,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2317,2103,6,8,0,2319,2097,11,7,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2336,2118,10,5,0,2333,2111,9,8,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2313,2140,7,5,0,2301,2135,8,4,0
1,1,1,1,Soldado_de_Assalto_Leão_Vermelho,Soldado_de_Assalto_Leão_Vermelho,0,0,0,2321,2176,12,6,0,2324,2181,7,4,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2366,2012,10,7,0,2361,2006,11,4,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2368,2045,7,8,0,2374,2038,9,6,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2392,2047,8,6,0,2382,2042,10,4,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2451,2041,8,8,0,2446,2053,11,4,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2364,2065,6,4,0,2355,2076,11,8,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2392,2110,10,5,0,2380,2114,6,5,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2390,2126,7,4,0,2384,2129,7,4,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2394,2092,9,8,0,2403,2085,12,5,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2373,2082,7,6,0,2369,2072,10,7,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2359,2117,8,8,0,2350,2123,10,7,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2329,2090,11,8,0,2326,2083,6,4,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2347,2132,12,5,0,2346,2144,7,6,0
1,1,1,1,Mosqueteiro_Leão_Vermelho,Mosqueteiro_Leão_Vermelho,0,0,0,2327,2158,7,7,0,2333,2164,9,5,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2300,2118,8,4,0,2290,2111,9,7,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2354,2029,12,7,0,2362,2026,12,5,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2391,2016,10,4,0,2388,2025,7,5,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2446,2038,7,7,0,2443,2043,12,7,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2403,2033,11,5,0,2408,2043,10,5,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2431,2032,8,8,0,2441,2033,7,7,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2450,2061,12,5,0,2448,2070,8,4,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2430,2058,9,5,0,2424,2069,6,5,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2340,2147,9,6,0,2348,2156,10,5,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2333,2163,10,4,0,2344,2175,7,6,0
1,1,1,1,Mago_Negro_Leão_Vermelho,Mago_Negro_Leão_Vermelho,0,0,0,2308,2163,11,8,0,2312,2171,10,6,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2328,2014,8,8,0,2316,2020,11,7,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2356,2032,10,7,0,2357,2032,11,6,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2376,2031,12,5,0,2382,2022,10,5,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2374,2115,10,7,0,2381,2121,8,4,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2357,2116,11,7,0,2348,2116,8,5,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2349,2133,12,6,0,2346,2145,10,7,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2312,2138,9,5,0,2302,2133,9,6,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2355,2085,11,5,0,2356,2076,6,7,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2376,2099,7,5,0,2365,2104,7,5,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2388,2074,12,8,0,2381,2073,9,6,0
1,1,1,1,Cubo_Mortal,Cubo_Mortal,0,0,0,2309,2160,11,5,0,2315,2152,9,8,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2298,2118,8,8,0,2301,2128,6,5,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2393,2016,8,7,0,2393,2007,6,4,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2322,2178,12,8,0,2327,2188,6,6,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2315,2105,9,4,0,2324,2113,7,4,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2330,2050,9,7,0,2339,2057,7,7,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2376,2129,7,7,0,2373,2140,8,6,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2424,2080,10,5,0,2418,2075,10,7,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2403,2118,9,5,0,2396,2129,10,4,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2396,2090,6,7,0,2401,2083,6,7,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2413,2060,11,4,0,2422,2065,6,4,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2364,2067,12,6,0,2376,2063,9,4,0
1,1,1,1,Cubo_Caótico,Cubo_Caótico,0,0,0,2333,2120,9,8,0,2345,2129,8,8,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1906,2039,12,7,0,1904,2046,6,4,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1928,2037,11,7,0,1928,2045,10,6,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1923,2036,10,4,0,1923,2033,9,7,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1947,2033,7,5,0,1956,2029,11,6,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1948,2018,9,6,0,1958,2010,12,4,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1908,2050,10,4,0,1903,2045,8,7,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1886,2053,8,6,0,1874,2049,11,4,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,1888,2058,10,4,0,1881,2062,11,8,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2140,2044,6,4,0,2145,2046,6,8,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2098,2047,8,5,0,2093,2043,10,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2078,2038,10,4,0,2068,2036,6,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2073,2043,11,7,0,2068,2042,12,7,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2070,2017,10,4,0,2081,2018,8,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2065,2017,6,8,0,2059,2025,9,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2052,1982,10,5,0,2044,1981,10,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2054,1986,9,5,0,2054,1987,12,8,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2065,2000,11,4,0,2072,2007,11,6,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2130,1984,12,5,0,2119,1984,6,6,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2133,1981,12,8,0,2145,1980,8,4,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2116,1975,12,5,0,2111,1968,6,7,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2114,1967,11,4,0,2108,1955,9,7,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2095,1959,7,4,0,2091,1963,12,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2097,1971,12,7,0,2103,1960,8,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2068,1972,11,4,0,2065,1960,7,6,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2069,1985,8,8,0,2064,1977,10,6,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2134,2052,12,7,0,2145,2063,8,7,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2116,2054,12,6,0,2127,2066,9,5,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2149,2051,9,4,0,2152,2056,8,6,0
1,1,1,1,Guarda_Chepa_Tahn,Guarda_Chepa_Tahn,0,0,0,2116,2051,12,4,0,2120,2051,6,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2047,2016,11,5,0,2050,2014,9,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2046,2001,12,8,0,2042,1998,8,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2040,1988,10,8,0,2050,1996,9,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2025,2040,12,5,0,2036,2034,10,5,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2018,2028,11,4,0,2011,2039,12,7,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2008,2008,11,8,0,2000,2020,10,4,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,1983,2045,12,6,0,1974,2040,12,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,1958,2013,8,5,0,1956,2001,10,8,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,1963,2067,11,5,0,1971,2060,12,8,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,1939,2059,11,8,0,1948,2052,6,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,1941,2049,10,7,0,1951,2046,6,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2089,1949,8,6,0,2091,1950,10,6,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2086,1979,11,4,0,2074,1986,8,7,0
1,1,1,1,Feiticeiro_Chepa_Tahn,Feiticeiro_Chepa_Tahn,0,0,0,2082,1964,10,6,0,2091,1956,11,7,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,2042,2026,9,8,0,2037,2015,12,4,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,2043,2042,12,5,0,2045,2050,8,4,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,2004,2006,7,7,0,2004,2018,10,5,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,1998,2029,9,6,0,2001,2037,12,6,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,1924,2024,7,8,0,1923,2012,8,8,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,1932,2022,12,4,0,1932,2028,8,6,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,1957,2025,10,8,0,1947,2019,8,4,0
1,1,1,1,Guerreiro_Chepa_Tahn,Guerreiro_Chepa_Tahn,0,0,0,1921,2051,11,8,0,1929,2048,9,8,0
